index,user_id,follower_id
82,17245262652958830,89997007691716018
83,17245262652958830,28069011006341190
84,17245262652958830,89992899815544087
85,17245262652958830,89983638170506722
86,17245262652958830,89983441818359726
87,17245262652958830,84893598424766024
88,17245262652958830,89973874320479871
89,17245262652958830,89972051370055583
90,17245262652958830,89969548671849472
91,17245262652958830,89960076640523908
92,17245262652958830,89379372297884984
93,17245262652958830,18434344580399837
94,17245262652958830,89952540203947834
95,17245262652958830,89948689341093802
96,17245262652958830,18510144309415691
97,17245262652958830,89927000718841576
98,17245262652958830,89882526412183262
99,17245262652958830,18066475227352531
100,17245262652958830,89720380864861581
101,17245262652958830,89629734787356288
102,17245262652958830,89566861571659157
103,17245262652958830,89448135013700641
104,17245262652958830,89500258872071219
105,17245262652958830,89500712928548828
106,17245262652958830,89467822684510084
107,17245262652958830,89461154094519851
108,17245262652958830,89455791358088494
109,17245262652958830,89077617517401629
110,17245262652958830,89454847703651472
111,18241256567433054,89838089739966413
112,18241256567433054,89837947911673121
113,18241256567433054,89837610521859930
114,18241256567433054,89837437463828093
115,18241256567433054,89837227477046904
116,18241256567433054,89836594893166196
117,18241256567433054,89836292626453861
118,18241256567433054,89835708101956702
119,18241256567433054,89834362338547316
120,18241256567433054,89834047509894240
121,18241256567433054,89833689613079791
122,18241256567433054,89833360338196385
123,18241256567433054,89832744224298663
124,18241256567433054,89829472731141673
125,18241256567433054,89826419031413808
126,18241256567433054,89825670669014046
127,18241256567433054,25447222801729424
128,18241256567433054,89823678967060016
129,18241256567433054,89823333633234050
130,18241256567433054,89823032146662852
131,18241256567433054,89822697916209037
132,18241256567433054,89821143021655292
133,18241256567433054,89820323369718959
134,18241256567433054,89812860654326846
135,18241256567433054,89811301601122122
136,18241256567433054,89810929387050857
137,18241256567433054,89810131679712759
138,18241256567433054,89810520019833874
139,18241256567433054,89810178583566072
140,18241256567433054,89809887671883130
141,18241256567433054,89809539895924277
142,18241256567433054,89809223122163693
143,18241256567433054,89808876599252742
144,18241256567433054,89808164640265991
145,18241256567433054,89807757511759409
146,18241256567433054,88889588004688982
147,18241256567433054,89807405712414623
148,18241256567433054,89807017818985599
149,18241256567433054,89801367564064365
150,18241256567433054,89798776210855191
151,18241256567433054,89797427758896640
152,18241256567433054,89796108074620328
153,18241256567433054,82189835137193578
154,18241256567433054,89784054863369784
155,18241256567433054,89785006907463460
156,18241256567433054,89778184091866183
157,18241256567433054,89776835284440953
158,18241256567433054,89774728479250224
159,18241256567433054,89156395815933031
160,18241256567433054,89746148872427099
161,18241256567433054,89744315708872501
162,18241256567433054,89743906051200739
163,18241256567433054,82211657665746088
164,18241256567433054,89743301423404728
165,18241256567433054,89743026833855599
166,18241256567433054,89742724085847257
167,18241256567433054,89742326915667345
168,18241256567433054,89628034369328162
169,18241256567433054,89741469807548095
170,18241256567433054,89741134585140537
171,18241256567433054,89740770872923699
172,18241256567433054,89740514742506752
173,18241256567433054,89739676900922487
174,18241256567433054,89739706347034008
175,18241256567433054,89739195879265502
176,18241256567433054,89729919933749136
177,18241256567433054,89730567918064863
178,18241256567433054,89728281436231404
179,18241256567433054,89727699037198236
180,18241256567433054,89726685565425222
181,18241256567433054,89725962520893062
182,18241256567433054,89725596793312377
183,18241256567433054,89724693969376688
184,18241256567433054,89724508740523030
185,18241256567433054,89722309783328165
186,18241256567433054,89721791210067121
187,18241256567433054,89720792312452103
188,18241256567433054,89720380864861581
189,18241256567433054,89718408862504118
190,18241256567433054,89717835056551483
191,18241256567433054,89716907630925735
192,18241256567433054,89716200549914450
193,18241256567433054,89703590475600935
194,18241256567433054,89714664104007405
195,18241256567433054,89448135013700641
196,18241256567433054,89703101082113165
197,18241256567433054,89702742952515306
198,18241256567433054,89702457537467480
199,18241256567433054,89702179941651892
200,18241256567433054,89700619498034941
201,18241256567433054,89700293075277649
202,18241256567433054,89696706530120959
203,18241256567433054,89251675584336996
204,18241256567433054,89250041072457566
205,18241256567433054,89249954992756081
206,18241256567433054,89248867582743707
207,18241256567433054,89248378053989713
208,18241256567433054,89173268119951016
209,18241256567433054,89172977719973632
210,18241256567433054,89097348284683835
211,48245290604401994,88628740880340062
212,48245290604401994,89558657072633586
213,48245290604401994,85711020036723929
214,48245290604401994,89532907472819485
215,48245290604401994,89212399812351367
216,48245290604401994,89347534224365336
217,48245290604401994,88801943098496780
218,48245290604401994,89084038903501964
219,48245290604401994,86003732060313005
220,48245290604401994,88832158912747369
221,48245290604401994,88742367261103485
222,48245290604401994,40728874806383997
223,48245290604401994,18501900452089432
224,48245290604401994,87294892341991347
225,48245290604401994,18615826508551882
226,48245290604401994,25447222801729424
227,48245290604401994,80359702442018138
228,48245290604401994,87110881228362841
229,48245290604401994,43657692711923141
230,48245290604401994,17791273428390396
231,48245290604401994,86813828017297115
232,48245290604401994,86368411630703770
233,48245290604401994,86611964990592431
234,48245290604401994,36054079615744226
235,48245290604401994,86102146803570063
236,48245290604401994,84348013903878134
237,48245290604401994,18479908500381949
238,48245290604401994,85576892220970435
239,48245290604401994,28069011006341190
240,48245290604401994,18771509233447688
241,48245290604401994,18678483760046258
242,48245290604401994,18478646688599942
243,48245290604401994,38963697129794951
244,48245290604401994,80635120075147134
245,48245290604401994,24188317991361931
246,48245290604401994,74160742527403715
247,48245290604401994,78747167613781342
248,48245290604401994,18062693741432286
249,48245290604401994,18568417297420112
250,48245290604401994,80766932501923004
251,48245290604401994,70122386381848889
252,48245290604401994,18524195089662183
253,48245290604401994,18520648134542266
254,48245290604401994,17395530609255862
255,48245290604401994,35786153355281064
256,48245290604401994,18491948715068704
257,48245290604401994,18416336194871464
258,48245290604401994,17858998250311635
259,48245290604401994,81554100281411277
260,48245290604401994,18642831623188586
261,48245290604401994,80009915846886960
262,48245290604401994,38338669961233289
263,48245290604401994,18474221699187579
264,48245290604401994,18521038438386939
265,48245290604401994,70124960044532712
266,48245290604401994,70123738238533726
267,48245290604401994,70121450677715305
268,48245290604401994,70122978742353963
269,48245290604401994,70047000029545359
270,48245290604401994,72991054033323355
271,48245290604401994,74109007057389426
272,48245290604401994,66092758254748228
273,48245290604401994,18785272693125143
274,48245290604401994,18977321616797950
275,48245290604401994,19308449005456317
276,48245290604401994,57706960959263979
277,48245290604401994,25114440385355240
278,48245290604401994,18394337352452167
279,48245290604401994,18395123614072137
280,48245290604401994,19864280817946634
281,48245290604401994,19678178067231447
282,48245290604401994,18471275121188928
283,48245290604401994,57261417555514639
284,48245290604401994,44212496718861697
285,48245290604401994,55525644387200842
286,48245290604401994,25490998743201261
287,48245290604401994,22035474253511940
288,48245290604401994,18888152429228477
289,48245290604401994,18423169413390688
290,48245290604401994,52048347855296093
291,48245290604401994,40786687179068485
292,48245290604401994,18733230297330926
293,48245290604401994,18500903314498397
294,48245290604401994,19023212129957670
295,48245290604401994,48665011244188467
296,48245290604401994,18440238870155098
297,48245290604401994,52695296130632207
298,48245290604401994,18490848465243688
299,48245290604401994,51140436424868165
300,48245290604401994,28198985344402029
301,48245290604401994,18489757776847454
302,48245290604401994,18455596436934445
303,48245290604401994,19424545487099220
304,48245290604401994,19673545796655926
305,48245290604401994,18426797168632789
306,48245290604401994,36900230694601112
307,48245290604401994,50467557452256379
308,48245290604401994,17806394142822782
309,48245290604401994,18571238885671751
310,78573527746217904,88628740880340062
311,78573527746217904,88846954500462487
312,78573527746217904,19673545796655926
313,78573527746217904,77051733199554464
314,78573527746217904,89347534224365336
315,78573527746217904,89211554818430885
316,78573527746217904,89212399812351367
317,78573527746217904,89053146133829004
318,78573527746217904,50285728514414108
319,78573527746217904,88186534495262169
320,78573527746217904,18888152429228477
321,78573527746217904,80775503446803788
322,78573527746217904,18471275121188928
323,78573527746217904,18395123614072137
324,78573527746217904,25304728816514619
325,78573527746217904,18597470215184565
326,78573527746217904,86368411630703770
327,78573527746217904,17934275937641272
328,78573527746217904,86102146803570063
329,78573527746217904,37698566160073655
330,78573527746217904,84732834031343022
331,78573527746217904,18446705155490047
332,78573527746217904,18783778282288377
333,78573527746217904,18423169413390688
334,78573527746217904,84834866980460354
335,78573527746217904,79323745717585659
336,78573527746217904,25114440385355240
337,78573527746217904,83889370607605783
338,78573527746217904,28069011006341190
339,78573527746217904,80010266447709880
340,78573527746217904,83403916513908635
341,78573527746217904,18474221699187579
342,78573527746217904,36900230694601112
343,78573527746217904,19343218180003693
344,78573527746217904,80086458840385068
345,78573527746217904,18607693215683102
346,78573527746217904,17981783047744135
347,78573527746217904,18081070475978316
348,78573527746217904,18484715159134903
349,78573527746217904,19424545487099220
350,78573527746217904,35349415792175447
351,78573527746217904,73843263957632490
352,78573527746217904,80993010436802495
353,78573527746217904,80931921593370165
354,78573527746217904,80802843833927064
355,78573527746217904,40728874806383997
356,78573527746217904,18489757776847454
357,78573527746217904,18481292633031442
358,78573527746217904,80008936164427049
359,78573527746217904,80089417306342531
360,78573527746217904,80635120075147134
361,78573527746217904,80007795829638653
362,78573527746217904,80546681347638529
363,78573527746217904,80402005932115722
364,78573527746217904,80008307498026089
365,78573527746217904,38963697129794951
366,78573527746217904,33924241931797108
367,78573527746217904,38338669961233289
368,78573527746217904,19158857816597143
369,78573527746217904,80009219897558963
370,78573527746217904,80009915846886960
371,78573527746217904,18394337352452167
372,78573527746217904,79456684024530673
373,78573527746217904,40786687179068485
374,78573527746217904,70123240437563772
375,78573527746217904,70123738238533726
376,78573527746217904,79090526022796611
377,78573527746217904,70124960044532712
378,78573527746217904,79090031360214244
379,78573527746217904,70122386381848889
380,78573527746217904,70121450677715305
381,78573527746217904,70121917669425862
382,78573527746217904,18977321616797950
383,78573527746217904,78470308700358101
384,78573527746217904,17806394142822782
385,78573527746217904,70122978742353963
386,78573527746217904,18455596436934445
387,78573527746217904,70047000029545359
388,78573527746217904,18491948715068704
389,18446705155490047,18856596833449818
390,18446705155490047,18329095262004389
391,18446705155490047,89347534224365336
392,18446705155490047,88628740880340062
393,18446705155490047,89212174569838212
394,18446705155490047,89212399812351367
395,18446705155490047,88801943098496780
396,18446705155490047,18069994185238240
397,18446705155490047,89053146133829004
398,18446705155490047,37912133869999780
399,18446705155490047,86003732060313005
400,18446705155490047,88170392670181174
401,18446705155490047,83343804873053210
402,18446705155490047,87030118512334331
403,18446705155490047,85711020036723929
404,18446705155490047,86813828017297115
405,18446705155490047,31074011372731830
406,18446705155490047,23778038215729131
407,18446705155490047,86368411630703770
408,18446705155490047,86349992709592156
409,18446705155490047,86350389661668905
410,18446705155490047,83825092909339817
411,18446705155490047,84348013903878134
412,18446705155490047,85576892220970435
413,18446705155490047,80635120075147134
414,18446705155490047,18419155848776880
415,18446705155490047,18496186226691705
416,18446705155490047,80299788820547340
417,18446705155490047,24188317991361931
418,18446705155490047,79323745717585659
419,18446705155490047,72387851729241670
420,18446705155490047,28069011006341190
421,18446705155490047,83889370607605783
422,18446705155490047,80008936164427049
423,18446705155490047,18615826508551882
424,18446705155490047,18497266749656444
425,18446705155490047,81186513176496059
426,18446705155490047,81642669265126438
427,18446705155490047,80802843833927064
428,18446705155490047,80008307498026089
429,18446705155490047,18870325296358363
430,18446705155490047,80007795829638653
431,18446705155490047,79456258349859860
432,18446705155490047,18491948715068704
433,18446705155490047,80009219897558963
434,18446705155490047,80009915846886960
435,18446705155490047,80010266447709880
436,18446705155490047,80248643132589573
437,18446705155490047,79860472073946567
438,18446705155490047,79119125599750114
439,18446705155490047,79456684024530673
440,18446705155490047,74160742527403715
441,18446705155490047,18474221699187579
442,18446705155490047,79090526022796611
443,18446705155490047,79090031360214244
444,18446705155490047,71805134788625946
445,18446705155490047,78630227123635520
446,18446705155490047,76940591215150864
447,18446705155490047,38657478766052015
448,18446705155490047,32274444621130530
449,18446705155490047,77842667343447330
450,18446705155490047,18051556500114455
451,18446705155490047,77223072608815095
452,18446705155490047,59579892931188179
453,18446705155490047,70441598744772836
454,18446705155490047,31191186469759619
455,18446705155490047,18395127758302046
456,18446705155490047,76470207396185367
457,18446705155490047,76469820977054902
458,18446705155490047,73247042016642269
459,18446705155490047,65645818118406816
460,18446705155490047,52458661940515232
461,18446705155490047,70123738238533726
462,18446705155490047,70122978742353963
463,18446705155490047,18672777440911441
464,18446705155490047,75172278135948874
465,18446705155490047,75029508143449964
466,18446705155490047,70123240437563772
467,18446705155490047,70124960044532712
468,18446705155490047,18502656196722899
469,18446705155490047,70121450677715305
470,18446705155490047,74109007057389426
471,18446705155490047,70122386381848889
472,18446705155490047,74212080728672000
473,18446705155490047,70047000029545359
474,18446705155490047,18516734884560936
475,18446705155490047,25114440385355240
476,18446705155490047,18127468904916966
477,18446705155490047,70121917669425862
478,18446705155490047,72991054033323355
479,18446705155490047,69400038343164494
480,18446705155490047,72858198446441810
481,18446705155490047,32400475003759077
482,18446705155490047,36744012249393859
483,18446705155490047,18879104503902439
484,18446705155490047,45675401152737191
485,18446705155490047,36975513725778394
486,18446705155490047,72388941274154286
487,18585483636744786,37742747751257887
488,18585483636744786,89347534224365336
489,18585483636744786,89212399812351367
490,18585483636744786,30823319534747869
491,18585483636744786,86813828017297115
492,18585483636744786,86652526310462664
493,18585483636744786,18615826508551882
494,18585483636744786,86611964990592431
495,18585483636744786,86315598925010058
496,18585483636744786,80009915846886960
497,18585483636744786,43657692711923141
498,18585483636744786,82266285969249475
499,18585483636744786,83889370607605783
500,18585483636744786,84348013903878134
501,18585483636744786,80635120075147134
502,18585483636744786,81186513176496059
503,18585483636744786,28069011006341190
504,18585483636744786,80007795829638653
505,18585483636744786,80008936164427049
506,18585483636744786,80802843833927064
507,18585483636744786,80008307498026089
508,18585483636744786,18520648134542266
509,18585483636744786,18438243622429127
510,18585483636744786,78747167613781342
511,18585483636744786,80830973524050978
512,18585483636744786,80009219897558963
513,18585483636744786,79456684024530673
514,18585483636744786,79456258349859860
515,18585483636744786,18491948715068704
516,18585483636744786,27858811800188615
517,18585483636744786,79090031360214244
518,18585483636744786,79090526022796611
519,18585483636744786,18416336194871464
520,18585483636744786,70123240437563772
521,18585483636744786,18338623448516148
522,18585483636744786,70121450677715305
523,18585483636744786,18518841676374242
524,18585483636744786,18879104503902439
525,18585483636744786,70123738238533726
526,18585483636744786,75029508143449964
527,18585483636744786,70122978742353963
528,18585483636744786,39899167844418469
529,18585483636744786,70124960044532712
530,18585483636744786,70122386381848889
531,18585483636744786,74109007057389426
532,18585483636744786,70047000029545359
533,18585483636744786,70121917669425862
534,18585483636744786,72991054033323355
535,18585483636744786,73469589065827353
536,18585483636744786,18429329714299300
537,18585483636744786,48702213486253986
538,18585483636744786,66092758254748228
539,18585483636744786,18428961449164871
540,18585483636744786,18604423942361749
541,18585483636744786,56398880639243728
542,18585483636744786,20382865115221054
543,18585483636744786,23597983953502284
544,18585483636744786,25765409347007527
545,18585483636744786,49232871212160923
546,18585483636744786,18428952547804052
547,18585483636744786,18512221635988753
548,18585483636744786,21196458887118680
549,18585483636744786,18504472126137325
550,18585483636744786,25447222801729424
551,18585483636744786,18478646688599942
552,18585483636744786,18439207845732777
553,18585483636744786,18423696090582492
554,18585483636744786,64780756264139855
555,18585483636744786,62014532020579812
556,18585483636744786,41896617735793911
557,18585483636744786,53361176428392179
558,18585483636744786,62603296017967991
559,18585483636744786,63529269591242961
560,18585483636744786,60040541536736751
561,18585483636744786,18525682365997640
562,18585483636744786,18053265334013202
563,18585483636744786,18621778601318141
564,18585483636744786,57938568705716003
565,18585483636744786,57706960959263979
566,18585483636744786,59844335963712791
567,18585483636744786,18785272693125143
568,18585483636744786,60324762477090811
569,18585483636744786,18200759974570028
570,18585483636744786,60084594054988756
571,18585483636744786,18426797168632789
572,18585483636744786,17858998250311635
573,18585483636744786,18859428769293110
574,18585483636744786,21218478770257790
575,18585483636744786,58745924990469052
576,18585483636744786,18231587960589926
577,18585483636744786,18520834054406223
578,18585483636744786,21274162769592068
579,18585483636744786,19864280817946634
580,18585483636744786,54174108538852567
581,18585483636744786,50467557452256379
582,18585483636744786,18475081793650729
583,18585483636744786,44212496718861697
584,18585483636744786,56899145227546585
585,18585483636744786,57006254829819397
586,28069011006341190,86003732060313005
587,28069011006341190,88846954500462487
588,28069011006341190,19673545796655926
589,28069011006341190,89525715227120694
590,28069011006341190,77051733199554464
591,28069011006341190,89202503660344938
592,28069011006341190,89211554818430885
593,28069011006341190,89212399812351367
594,28069011006341190,89347534224365336
595,28069011006341190,17771651440643422
596,28069011006341190,67609824703529047
597,28069011006341190,88801943098496780
598,28069011006341190,88628740880340062
599,28069011006341190,89053146133829004
600,28069011006341190,88835814086153562
601,28069011006341190,50285728514414108
602,28069011006341190,88186534495262169
603,28069011006341190,18888152429228477
604,28069011006341190,18484715159134903
605,28069011006341190,18471275121188928
606,28069011006341190,85274892047489017
607,28069011006341190,86618178133693804
608,28069011006341190,86652526310462664
609,28069011006341190,18395123614072137
610,28069011006341190,25304728816514619
611,28069011006341190,18597470215184565
612,28069011006341190,56398880639243728
613,28069011006341190,31074011372731830
614,28069011006341190,86368411630703770
615,28069011006341190,86349992709592156
616,28069011006341190,84732834031343022
617,28069011006341190,18525473871085613
618,28069011006341190,83825092909339817
619,28069011006341190,86102146803570063
620,28069011006341190,18500159065661833
621,28069011006341190,80993010436802495
622,28069011006341190,37698566160073655
623,28069011006341190,18402336848325351
624,28069011006341190,18783778282288377
625,28069011006341190,18423169413390688
626,28069011006341190,18606339000242050
627,28069011006341190,83343804873053210
628,28069011006341190,18438970087162600
629,28069011006341190,38963697129794951
630,28069011006341190,38338669961233289
631,28069011006341190,80635120075147134
632,28069011006341190,33924241931797108
633,28069011006341190,55183872732627569
634,28069011006341190,18795620695405063
635,28069011006341190,18394337352452167
636,28069011006341190,40728874806383997
637,28069011006341190,18521038438386939
638,28069011006341190,43487789267785569
639,28069011006341190,34999572940882336
640,28069011006341190,18584405857649438
641,28069011006341190,17858998250311635
642,28069011006341190,18491948715068704
643,28069011006341190,80010266447709880
644,28069011006341190,79090031360214244
645,28069011006341190,79090526022796611
646,28069011006341190,25114440385355240
647,28069011006341190,40786687179068485
648,28069011006341190,78936242133141274
649,28069011006341190,70122978742353963
650,28069011006341190,76940591215150864
651,28069011006341190,32274444621130530
652,28069011006341190,70122386381848889
653,28069011006341190,70123240437563772
654,28069011006341190,70121917669425862
655,28069011006341190,18455596436934445
656,28069011006341190,20755870226691818
657,28069011006341190,70124960044532712
658,28069011006341190,74109007057389426
659,28069011006341190,70123738238533726
660,28069011006341190,72991054033323355
661,28069011006341190,70121450677715305
662,28069011006341190,17806394142822782
663,28069011006341190,70047000029545359
664,28069011006341190,66092758254748228
665,28069011006341190,18977321616797950
666,28069011006341190,23118134650519697
667,18455596436934445,82194622008268287
668,18455596436934445,18484609820773797
669,18455596436934445,18935902551532445
670,18455596436934445,36404357651183646
671,18455596436934445,82171504371963159
672,18455596436934445,34097215548111378
673,18455596436934445,89915020424516636
674,18455596436934445,18066475227352531
675,18455596436934445,33839885684259703
676,18455596436934445,34746381156694995
677,18455596436934445,18439035550551261
678,18455596436934445,89672150239155832
679,18455596436934445,18525473871085613
680,18455596436934445,89566861571659157
681,18455596436934445,18573648087851163
682,18455596436934445,89448135013700641
683,18455596436934445,89347534224365336
684,18455596436934445,89442826123744859
685,18455596436934445,89411826486351207
686,18455596436934445,19016538645459457
687,18455596436934445,88628740880340062
688,18455596436934445,82144238629819679
689,18455596436934445,18069994185238240
690,18455596436934445,82199498815706506
691,18455596436934445,89082909969880557
692,18455596436934445,18590943846703236
693,18455596436934445,35930654943117394
694,18455596436934445,89053146133829004
695,18455596436934445,84804185147577664
696,18455596436934445,88700880970323606
697,18455596436934445,87785858732660449
698,18455596436934445,86003732060313005
699,18455596436934445,88560459213444205
700,18455596436934445,82190036513068304
701,18455596436934445,72219558877857708
702,18455596436934445,18767788394275772
703,18455596436934445,20607747416812716
704,18455596436934445,19417980293492595
705,18455596436934445,88147694777800689
706,18455596436934445,30925206032401354
707,18455596436934445,87897745440904605
708,18455596436934445,80359702442018138
709,18455596436934445,80542525083878606
710,18455596436934445,86347837518911272
711,18455596436934445,18492815341372202
712,18455596436934445,19749460205788796
713,18455596436934445,86349428769690873
714,18455596436934445,84635522309298058
715,18455596436934445,42620190729350211
716,18455596436934445,72507189052310907
717,18455596436934445,85917956332065922
718,18455596436934445,87578724347680271
719,18455596436934445,19847762148741495
720,18455596436934445,87545272253552264
721,18455596436934445,87030118512334331
722,18455596436934445,87506361134356322
723,18455596436934445,87473152410523121
724,18455596436934445,81811762973771325
725,18455596436934445,80775503446803788
726,18455596436934445,44917065922068728
727,18455596436934445,18703833796326746
728,18455596436934445,81937183166960932
729,18455596436934445,86461137014494251
730,18455596436934445,86813828017297115
731,18455596436934445,87102046847637024
732,18455596436934445,86475953492989887
733,18455596436934445,86782609128953258
734,18455596436934445,84348013903878134
735,18455596436934445,43058054027231476
736,18455596436934445,86982674630055783
737,18455596436934445,84712442374919819
738,18455596436934445,86368411630703770
739,18455596436934445,85274892047489017
740,18455596436934445,18473617564221558
741,18455596436934445,41427841910007684
742,18455596436934445,86349968001995852
743,18455596436934445,86458730284062225
744,18455596436934445,86345501632370279
745,18455596436934445,39352260602337085
746,18455596436934445,63084930873921622
747,18455596436934445,86419642425284045
748,18455596436934445,18423384099635432
749,18455596436934445,86348951013299841
750,18455596436934445,76403623413679628
751,18455596436934445,20672443497428143
752,18455596436934445,86297989507716252
753,18455596436934445,83824849482421590
754,18455596436934445,31965338022888107
755,18455596436934445,35148841347875702
756,18455596436934445,85870441318585847
757,18455596436934445,79147661021677050
758,18455596436934445,83799792517387739
759,18455596436934445,18506998207074109
760,18455596436934445,18156582873409060
761,18455596436934445,85711020036723929
762,18455596436934445,84676051068786213
763,18455596436934445,18479908500381949
764,18455596436934445,18156753949371311
765,88846954500462487,88628740880340062
766,88846954500462487,18521038438386939
767,88846954500462487,86003732060313005
768,88846954500462487,89347534224365336
769,88846954500462487,17806394142822782
770,88846954500462487,40728874806383997
771,85274892047489017,88628740880340062
772,85274892047489017,19673545796655926
773,85274892047489017,18423169413390688
774,85274892047489017,89525715227120694
775,85274892047489017,89672150239155832
776,85274892047489017,18489757776847454
777,85274892047489017,89532907472819485
778,85274892047489017,32593327773133579
779,85274892047489017,89347534224365336
780,85274892047489017,89202503660344938
781,85274892047489017,88801943098496780
782,85274892047489017,89053146133829004
783,85274892047489017,19424545487099220
784,85274892047489017,40728874806383997
785,85274892047489017,85708761535335892
786,85274892047489017,87923121032533123
787,85274892047489017,17858998250311635
788,85274892047489017,80775503446803788
789,85274892047489017,83343804873053210
790,85274892047489017,37698566160073655
791,85274892047489017,86652526310462664
792,85274892047489017,86813828017297115
793,85274892047489017,86705891037943486
794,85274892047489017,17806394142822782
795,85274892047489017,85709038136858330
796,85274892047489017,86618178133693804
797,85274892047489017,85711020036723929
798,85274892047489017,18977321616797950
799,85274892047489017,38963697129794951
800,85274892047489017,86441865255064714
801,85274892047489017,33924241931797108
802,85274892047489017,38338669961233289
803,20253927898515459,18395123614072137
804,20253927898515459,18394337352452167
805,20253927898515459,18491361380647670
806,20253927898515459,17395530609255862
807,20253927898515459,24469603712687747
808,20253927898515459,21754491743163309
809,20253927898515459,18036335093557671
810,20253927898515459,18245635002960032
811,20253927898515459,17661674928796165
812,20253927898515459,18440238870155098
813,20253927898515459,18890568191303934
814,25447222801729424,87294892341991347
815,25447222801729424,43657692711923141
816,25447222801729424,18481292633031442
817,25447222801729424,86368411630703770
818,25447222801729424,17934275937641272
819,25447222801729424,86102146803570063
820,25447222801729424,37698566160073655
821,25447222801729424,83889370607605783
822,25447222801729424,80008936164427049
823,25447222801729424,80010266447709880
824,25447222801729424,80008307498026089
825,25447222801729424,81186513176496059
826,25447222801729424,17858998250311635
827,25447222801729424,80007795829638653
828,25447222801729424,80009219897558963
829,25447222801729424,79090031360214244
830,25447222801729424,79456258349859860
831,25447222801729424,79456684024530673
832,25447222801729424,74160742527403715
833,25447222801729424,79090526022796611
834,25447222801729424,70122978742353963
835,25447222801729424,54363165919237444
836,25447222801729424,70123738238533726
837,25447222801729424,70123240437563772
838,25447222801729424,70124960044532712
839,25447222801729424,70122386381848889
840,25447222801729424,70121450677715305
841,25447222801729424,74212080728672000
842,25447222801729424,70121917669425862
843,25447222801729424,18576176569491856
844,25447222801729424,74109007057389426
845,25447222801729424,70047000029545359
846,25447222801729424,72991054033323355
847,25447222801729424,71805134788625946
848,25447222801729424,71832536008885980
849,25447222801729424,18699294532837832
850,25447222801729424,36975513725778394
851,25447222801729424,18565447074827758
852,25447222801729424,66092758254748228
853,25447222801729424,69400038343164494
854,25447222801729424,68429690324894298
855,25447222801729424,56391581562766307
856,25447222801729424,19468245058071699
857,25447222801729424,65883563516494076
858,25447222801729424,17880686676218090
859,25447222801729424,57706960959263979
860,25447222801729424,18785272693125143
861,25447222801729424,20885039097951760
862,25447222801729424,19308449005456317
863,25447222801729424,17777643456631375
864,25447222801729424,20030080313348164
865,25447222801729424,18524195089662183
866,25447222801729424,18232836826671339
867,25447222801729424,60324762477090811
868,25447222801729424,57120831863456565
869,25447222801729424,18395123614072137
870,25447222801729424,18471275121188928
871,25447222801729424,19678178067231447
872,25447222801729424,57295319922857105
873,25447222801729424,57264639440540786
874,25447222801729424,57113518417052390
